loss,mape,val_loss,val_mape
0.028488799929618835,240339.25,0.023230919614434242,113.56480407714844
0.015400891192257404,180953.078125,0.015388269908726215,87.18578338623047
0.010493352077901363,157082.84375,0.015373683534562588,116.82567596435547
0.008503430522978306,106785.953125,0.01034542452543974,55.99514389038086
0.006899272557348013,103071.2109375,0.013082713820040226,56.62915802001953
0.006133324932307005,101958.7421875,0.006450686138123274,50.73516082763672
0.0056989844888448715,90448.578125,0.005563636310398579,55.2166633605957
0.005279372446238995,90233.03125,0.005114586092531681,50.313865661621094
0.004898409824818373,77432.21875,0.007016472052782774,77.74502563476562
0.00458499975502491,70992.953125,0.006214516703039408,62.220855712890625
0.0045325979590415955,71133.4296875,0.004317793063819408,45.116214752197266
0.004144757054746151,65779.546875,0.00585811585187912,28.062652587890625
0.003957884851843119,62505.89453125,0.004078177269548178,52.87812423706055
0.0037367772310972214,58998.546875,0.0037332577630877495,48.77117156982422
0.003721714485436678,47393.234375,0.003736412152647972,34.76454544067383
0.003471936099231243,45528.703125,0.004276135005056858,49.10084915161133
0.0036239279434084892,48557.8359375,0.0034148527774959803,42.901817321777344
0.003312637796625495,49764.875,0.003953936975449324,31.613313674926758
0.003385211108252406,56269.046875,0.005295158363878727,25.425765991210938
0.0033760766964405775,55387.8671875,0.0033599091693758965,40.59703063964844
0.003257348667830229,49360.75,0.0032858268823474646,46.1400032043457
0.003166698617860675,46223.26171875,0.0035321295727044344,31.868452072143555
0.0031909358222037554,46716.3515625,0.003724430687725544,33.4793586730957
0.0030947106424719095,47270.91015625,0.003198303747922182,39.28882598876953
0.0031290811020880938,41490.3203125,0.0034462050534784794,23.137678146362305
0.002947677858173847,42216.546875,0.003782359417527914,19.791820526123047
0.003076795255765319,46398.24609375,0.0034239485394209623,22.542356491088867
0.003089513396844268,39088.61328125,0.0032954972703009844,31.14162254333496
0.003018007380887866,43704.6171875,0.003099036170169711,28.055965423583984
0.0029297196306288242,44856.68359375,0.0035459662321954966,46.146427154541016
0.0030985241755843163,38736.375,0.003176833037286997,34.349769592285156
0.0030117537826299667,44036.03515625,0.003504345891997218,24.512197494506836
0.002994959009811282,40199.34765625,0.003090421436354518,34.0155029296875
0.0030074797105044127,31908.677734375,0.0031354818493127823,26.65896224975586
0.0029826248064637184,36706.81640625,0.004778109025210142,20.400577545166016
0.002947864355519414,37161.0859375,0.004504610784351826,22.60480499267578
0.002980744931846857,41369.81640625,0.00397030683234334,22.540414810180664
0.0030649369582533836,45345.78515625,0.00312160886824131,28.430639266967773
0.0029294942505657673,47291.13671875,0.0032695080153644085,23.188718795776367
0.00297253648750484,42626.32421875,0.003398881061002612,37.02582931518555
0.00295102596282959,36974.5,0.003191554918885231,36.73194885253906
0.0029285491909831762,39519.046875,0.003107976634055376,40.60845184326172
0.0028421806637197733,36200.609375,0.0035527211148291826,18.582612991333008
0.0029088708106428385,37068.12109375,0.0030524549074470997,24.042871475219727
0.0029319555032998323,38624.20703125,0.0031717726960778236,19.69761848449707
0.002955131232738495,44365.07421875,0.0031276103109121323,25.67780876159668
0.0028897461015731096,35786.6484375,0.003104215720668435,35.31277847290039
0.00289325462654233,41206.2421875,0.0033313147723674774,22.096866607666016
0.0029102270491421223,35741.71875,0.0030273105949163437,32.78254699707031
0.0028480379842221737,36154.8515625,0.0030281273648142815,21.612836837768555
0.002813084749504924,40814.71484375,0.003145672380924225,19.10304069519043
0.002922511426731944,38682.6484375,0.0033722328953444958,22.877904891967773
0.0029006837867200375,32034.939453125,0.0030114625114947557,27.808277130126953
0.002860850188881159,39475.33984375,0.003034992842003703,27.610958099365234
0.0028419510927051306,41983.30078125,0.0030040442943573,28.747962951660156
0.0028828068170696497,43913.7578125,0.0033367944415658712,39.52891540527344
0.0028133983723819256,40004.6015625,0.003008335130289197,29.525827407836914
0.002855761209502816,43023.8984375,0.0030330982990562916,22.336580276489258
0.002813077997416258,33746.1015625,0.003301304532214999,23.84426498413086
0.002837084699422121,40800.4765625,0.002995025599375367,31.23133659362793
0.002828785218298435,41397.71484375,0.0036273240111768246,18.547842025756836
0.002814666833728552,37730.12890625,0.0029972009360790253,29.692773818969727
0.0028371086809784174,39150.4296875,0.002990891458466649,29.019941329956055
0.002839753869920969,42029.6328125,0.0030212965793907642,29.783735275268555
0.0028495711740106344,41406.3359375,0.003012525849044323,25.7030086517334
0.0028402141761034727,42477.5625,0.0031194298062473536,34.00161361694336
0.002841748297214508,29593.494140625,0.0031376085244119167,25.533233642578125
0.002846085000783205,34050.78515625,0.0029817356262356043,28.12963104248047
0.0028247188311070204,37358.75390625,0.0029736219439655542,28.907886505126953
0.0028391587547957897,39567.09765625,0.003408540040254593,17.49784278869629
0.0028150654397904873,41366.35546875,0.0030145240016281605,24.269906997680664
0.002782864961773157,39293.2734375,0.003060227958485484,22.664710998535156
