loss,mape,val_loss,val_mape
0.05841614678502083,29133.314453125,0.009419308044016361,73.01913452148438
0.027947666123509407,69549.75,0.00808865949511528,64.19474792480469
0.025748014450073242,68954.6953125,0.009373611770570278,82.26155090332031
0.024601668119430542,63738.00390625,0.006943220272660255,69.24170684814453
0.022229721769690514,61224.125,0.005457082763314247,56.149131774902344
0.01975955069065094,75332.5390625,0.006274672690778971,64.62474822998047
0.018906164914369583,82084.9921875,0.0046282364055514336,45.655677795410156
0.01608729548752308,75554.625,0.0038827317766845226,43.60658645629883
0.015649132430553436,83042.4296875,0.004202032927423716,52.15975570678711
0.01390416081994772,69441.8203125,0.0033750091679394245,46.55910110473633
0.011755231767892838,81348.5703125,0.0049585625529289246,56.47499465942383
0.012795877642929554,64795.17578125,0.005163031630218029,32.608612060546875
0.0116517823189497,76790.8359375,0.0038931916933506727,34.009029388427734
0.010929410345852375,80133.7109375,0.0030438057146966457,31.481943130493164
0.01012568362057209,78896.140625,0.004631291143596172,27.893178939819336
0.010700257495045662,74714.15625,0.0029963678680360317,42.64363098144531
0.009597034193575382,84944.390625,0.002282987581565976,30.6187744140625
0.010457712225615978,73975.15625,0.003624516073614359,27.1004638671875
0.00932049099355936,70924.9140625,0.0023685276973992586,28.102378845214844
0.009433742612600327,87053.28125,0.0025591999292373657,29.267494201660156
0.008739166893064976,77974.46875,0.002633368829265237,27.93587303161621
0.008247897028923035,84923.9453125,0.002185169141739607,34.77032470703125
0.008434725925326347,74639.3203125,0.003152015618979931,42.652992248535156
0.008540986105799675,86083.84375,0.0021210829727351665,26.347597122192383
0.007473356556147337,75054.2421875,0.001959587447345257,31.93998908996582
0.007203711196780205,74145.0,0.0025502098724246025,21.53004264831543
0.00827833916991949,89810.875,0.0017477927030995488,27.139970779418945
0.007211791351437569,84723.921875,0.0032184883020818233,23.634010314941406
0.007415218744426966,67984.3359375,0.0017885605338960886,26.576213836669922
0.0068910857662558556,83659.296875,0.0022965753450989723,34.266395568847656
0.0066994596272706985,80063.8359375,0.0016443177592009306,25.121797561645508
0.006372133269906044,76991.2109375,0.0017292262054979801,26.629718780517578
0.006316425744444132,71286.1328125,0.0022247820161283016,34.68874740600586
0.00661262683570385,71669.6015625,0.0019342151936143637,30.24357795715332
0.006245783530175686,83190.8671875,0.0016421646578237414,21.772706985473633
0.006173253059387207,70123.5,0.001674436847679317,20.533231735229492
0.006094388663768768,80546.625,0.0014555075904354453,21.158296585083008
0.005840076599270105,67644.015625,0.0017439050134271383,28.554025650024414
0.005736574064940214,82659.515625,0.0014572323998436332,21.026845932006836
0.006105107255280018,69189.5625,0.0014673981349915266,24.163543701171875
0.005134057253599167,85652.96875,0.0014173840172588825,23.26640510559082
0.005658759269863367,86769.40625,0.0016746039036661386,27.939760208129883
0.005171165335923433,75210.375,0.0015900427242740989,17.42481803894043
0.005200331564992666,83779.6875,0.002149908570572734,31.34868621826172
0.005366729572415352,84351.8359375,0.001431904500350356,24.020830154418945
0.005156283732503653,79399.4921875,0.001284640864469111,19.68447494506836
0.004804173484444618,78063.0234375,0.0014371194411069155,21.765512466430664
0.0048805950209498405,66768.0546875,0.0017318115569651127,18.471315383911133
0.00493060564622283,84768.6953125,0.0013536048354580998,21.599191665649414
0.004750534892082214,71101.15625,0.001540937228128314,17.097097396850586
