loss,mape,val_loss,val_mape
0.040725577622652054,359161.78125,0.013196016661822796,115.19438934326172
0.013353584334254265,200727.953125,0.009918669238686562,90.39530181884766
0.010948405601084232,192493.75,0.007627434562891722,90.57679748535156
0.008964251726865768,172669.65625,0.007414139341562986,72.59848022460938
0.007548287510871887,152942.078125,0.005309738218784332,78.49462127685547
0.006314161233603954,163622.359375,0.004550142213702202,71.1801986694336
0.005550605244934559,146559.125,0.004374845884740353,74.2641830444336
0.005077861715108156,138216.9375,0.0038016042672097683,71.71498107910156
0.004804522264748812,134046.0,0.003993301186710596,73.56381225585938
0.004604731686413288,134829.40625,0.0036246750969439745,63.68081283569336
0.004488769453018904,128485.1015625,0.004056316334754229,70.36312866210938
0.004352740477770567,131053.234375,0.003450937569141388,63.280574798583984
0.0041836583986878395,113742.0859375,0.003803036641329527,58.074153900146484
0.0041588363237679005,114159.125,0.003602015320211649,65.77922058105469
0.004052447620779276,127614.6875,0.00416305148974061,55.796958923339844
0.004041906446218491,116836.9296875,0.0036601026076823473,65.20108032226562
0.0039571491070091724,112331.6328125,0.0034557527396827936,61.852970123291016
0.0039060122799128294,106813.8828125,0.0032869766000658274,60.801963806152344
0.003788120113313198,120674.4921875,0.003362316405400634,62.813663482666016
0.0037861873861402273,117819.9765625,0.0033074526581913233,58.74342727661133
0.003720031352713704,104268.21875,0.0032448088750243187,59.93782424926758
0.003715984523296356,117374.2421875,0.003227962413802743,57.704586029052734
0.0036617121659219265,108888.6796875,0.003200987121090293,56.22158432006836
0.0036057031247764826,112034.6328125,0.003457427490502596,51.977699279785156
0.003621975425630808,113644.9609375,0.0032548410817980766,58.809364318847656
0.003627767553552985,111941.9765625,0.0032204354647547007,59.33467102050781
0.003521872218698263,109084.0625,0.0032105599530041218,58.69987487792969
0.0035169844049960375,121867.25,0.0031583027448505163,55.65933609008789
0.0035453324671834707,122040.234375,0.003122735535725951,52.86216354370117
0.0034974655136466026,110973.578125,0.003122179303318262,55.58772277832031
0.003447100054472685,107402.1328125,0.00315664429217577,59.97931671142578
0.0034646764397621155,116181.59375,0.003199980827048421,56.86136245727539
0.0034178951755166054,108141.7890625,0.0032365666702389717,57.13121795654297
0.0033750643488019705,105739.171875,0.0030742196831852198,51.60158920288086
0.0033564602490514517,116254.8125,0.003046554746106267,52.24821472167969
0.003337850561365485,113446.7578125,0.0030322824604809284,52.44860076904297
0.003321167314425111,104286.1875,0.0032333547715097666,51.00379180908203
0.0032933377660810947,113054.921875,0.003103068331256509,54.03417205810547
0.003294150112196803,104057.8359375,0.0030009059701114893,50.03274917602539
0.003277130424976349,111745.0078125,0.0030095730908215046,50.34485626220703
0.0032827313989400864,106643.5234375,0.0030193664133548737,49.24513626098633
0.0032185406889766455,99982.9296875,0.0029963329434394836,53.164306640625
0.003246975364163518,100370.3671875,0.0032083718106150627,46.67685317993164
0.0031968967523425817,103311.7578125,0.003104838076978922,48.16548538208008
0.0032178254332393408,91056.0546875,0.003069827565923333,45.85013198852539
0.003162689507007599,100618.0078125,0.002919314196333289,50.61349868774414
0.0031836030539125204,98840.3125,0.003161478554829955,52.926185607910156
0.003191285068169236,96270.2421875,0.0031616075430065393,53.994014739990234
0.0031356036197394133,90527.2421875,0.002978888340294361,51.506839752197266
0.0031207913998514414,93545.375,0.0028883167542517185,50.12578582763672
