loss,mape,val_loss,val_mape
0.04970038682222366,2663768.5,0.04508529230952263,3919542.0
0.03987273946404457,2506443.5,0.037500593811273575,3245117.75
0.03336663544178009,2184313.25,0.031409624963998795,2435594.5
0.02801019512116909,1797266.125,0.025670843198895454,1925372.75
0.024728944525122643,1559061.75,0.02064569666981697,1684409.25
0.022422268986701965,1392495.125,0.017697785049676895,1611010.625
0.021182751283049583,1092827.625,0.016713149845600128,1504062.625
0.02060469053685665,1081776.25,0.017383579164743423,1248305.875
0.019704122096300125,1091768.125,0.015430931933224201,1394105.25
0.018932292237877846,977807.75,0.015126191079616547,1453410.0
0.018442951142787933,959980.5625,0.014521106146275997,1258675.875
0.017867038026452065,925002.3125,0.014519133605062962,1089777.375
0.017344577237963676,916587.3125,0.014408925548195839,1017937.9375
0.01666991226375103,836015.875,0.013580741360783577,1267789.75
0.016391515731811523,907467.625,0.013498727232217789,981667.125
0.015898877754807472,785114.6875,0.012972332537174225,955794.875
0.015365726314485073,752287.75,0.012190088629722595,1045154.3125
0.01474604383111,757977.75,0.011796760372817516,1039365.875
0.014492950402200222,721313.5625,0.011375216767191887,958848.125
0.01405701320618391,701981.375,0.012032825499773026,763441.25
0.013655740767717361,688392.375,0.010808028280735016,833300.375
0.013281780295073986,696617.0625,0.01022324524819851,853889.3125
0.01276361383497715,653750.25,0.009873646311461926,820491.5
0.012363378889858723,629922.875,0.00943057518452406,878342.625
0.01182930264621973,652168.6875,0.009497563354671001,728612.0625
0.011610692366957664,600876.6875,0.008647993206977844,859590.3125
0.010872513987123966,664025.875,0.008278978057205677,741377.875
0.010656356811523438,605655.8125,0.007832170464098454,746233.125
0.01024980004876852,635116.0625,0.007948992773890495,653586.75
0.009775503538548946,614579.5625,0.006933560129255056,815036.25
0.009518489241600037,635760.875,0.007137924898415804,640089.3125
0.009094176813960075,563462.875,0.006230171769857407,738050.4375
0.008724953979253769,592178.6875,0.0059059979394078255,835123.5
0.008359607309103012,614863.6875,0.005497456528246403,769209.75
0.008186211809515953,593669.9375,0.0054398165084421635,714371.5
0.007832871749997139,588566.9375,0.005590023472905159,642736.4375
0.0075956834480166435,631942.5625,0.004925218876451254,725172.75
0.007539177779108286,595876.125,0.0048811123706400394,706276.75
0.0072823199443519115,598980.75,0.004584996495395899,814299.8125
0.007173200603574514,610069.375,0.004854375962167978,662047.9375
0.006958532612770796,570855.125,0.004374319687485695,781577.1875
0.006849080789834261,598768.1875,0.00548997288569808,552134.6875
0.006852028425782919,569755.375,0.0042344615794718266,750386.625
0.00668306415900588,605753.5625,0.004183376207947731,789740.125
0.0067098732106387615,588464.5625,0.004424676299095154,642132.625
0.006501495372503996,576361.5,0.004106611013412476,746571.6875
0.006362365558743477,603769.625,0.0042496491223573685,665290.75
0.006426658481359482,533843.3125,0.0041333152912557125,825523.375
0.006296371575444937,562313.5,0.004245132207870483,862882.9375
0.006142534781247377,556605.125,0.0044093746691942215,599471.125
