loss,mape,val_loss,val_mape
0.037614744156599045,717606.6875,0.009163973852992058,95.56361389160156
0.012920941226184368,328122.3125,0.007712968159466982,71.93452453613281
0.010814141482114792,279058.15625,0.006284847855567932,72.29918670654297
0.009175479412078857,267694.34375,0.005432316102087498,64.27841186523438
0.007878017611801624,267917.375,0.004913395270705223,65.22940063476562
0.007032059598714113,266485.5,0.0044764867052435875,56.360313415527344
0.006423431448638439,247133.25,0.004302827641367912,54.36684036254883
0.006032963283360004,241041.34375,0.004157152492552996,58.07890319824219
0.005696028936654329,230752.359375,0.0039753420278429985,55.07149124145508
0.005580560769885778,219428.0,0.004428658168762922,51.84245300292969
0.0055182818323373795,220256.453125,0.003973060753196478,53.38302993774414
0.005454991478472948,226679.59375,0.003921930678188801,55.043941497802734
0.005403001792728901,241820.78125,0.004556060768663883,48.63588333129883
0.005351819563657045,225761.453125,0.003881098236888647,52.99421691894531
0.005233765114098787,212541.59375,0.003975125029683113,55.1640625
0.0052580987103283405,213754.296875,0.004224585834890604,56.625999450683594
0.005157832056283951,230362.421875,0.003893345594406128,48.47965621948242
0.005127916112542152,206214.75,0.0038518307264894247,52.86176300048828
0.005143637768924236,212677.65625,0.003969618119299412,52.37868118286133
0.0051781777292490005,216052.578125,0.003919163253158331,49.179115295410156
0.00508513767272234,221314.25,0.0038700115401297808,47.05110168457031
0.005076106172055006,219299.15625,0.0038186945021152496,51.23088836669922
0.005012424662709236,216477.140625,0.004000598564743996,55.51445770263672
0.005035170819610357,228053.953125,0.003924630582332611,52.71549606323242
0.00495784031227231,216355.859375,0.0039851488545536995,48.91445541381836
0.004974964074790478,221101.3125,0.0038240267895162106,50.09297180175781
0.004887300077825785,204080.328125,0.0040564993396401405,45.63915252685547
0.004907781723886728,222266.921875,0.0038493270985782146,45.54460144042969
0.004897196311503649,221519.5,0.003987045027315617,47.276432037353516
0.004919856321066618,203101.515625,0.003759576240554452,47.1126708984375
0.004818217363208532,198098.296875,0.003752166638150811,47.921424865722656
0.004831536673009396,216746.265625,0.0037659755907952785,47.14052200317383
0.004860227461904287,197387.53125,0.003800563048571348,49.364524841308594
0.0048675150610506535,199755.125,0.0038365600630640984,45.81850814819336
0.004784757737070322,206841.984375,0.0038482220843434334,45.262821197509766
0.004817327484488487,213007.703125,0.0037384284660220146,45.127342224121094
0.004757330287247896,194088.875,0.0037168574053794146,46.72207260131836
0.00478516798466444,212483.390625,0.0037391919177025557,45.297115325927734
0.004724874626845121,206120.203125,0.0037955669686198235,48.23720169067383
0.004753748886287212,199919.6875,0.003697919426485896,46.54500198364258
0.004761736840009689,197394.296875,0.0037129423581063747,45.71560287475586
0.004659716971218586,186309.21875,0.0037135619204491377,46.79875946044922
0.004649650305509567,190274.71875,0.0036992630921304226,44.041831970214844
0.004691360052675009,197456.65625,0.0036624683998525143,44.72032928466797
0.0046145124360919,198822.234375,0.003727741539478302,46.213932037353516
0.0046284981071949005,187418.53125,0.00366291799582541,42.65053176879883
0.004669202957302332,201363.984375,0.0036416971124708652,44.69192886352539
0.004558735527098179,186793.640625,0.0036474517546594143,45.57619857788086
0.004623557906597853,192680.015625,0.0036495374515652657,42.82014846801758
0.004572013393044472,189021.953125,0.0036132633686065674,44.586936950683594
